,post_link,content,mrt_tags
453,https://www.instagram.com/p/Byjimi6HO_E/,"📍New Taipei, Taiwan
大諾亞飲品 / 以下飲品及價位
黑白上下 $60
美味程度：🌕🌕🌕🌑🌑
💡補充💡一開始吃珍珠時口感偏軟，搖勻冰鎮後珍珠才有點嚼勁，甜度正常不會太甜，不過黑糖飲品沒什麼特色。黑糖嚐起來沒有炒焦的香氣比較可惜，個人比較偏愛古早的焦香😅此款品項無法調整甜度喔！整體來說比起死甜的飲品還算ok 👌🏻
勇氣特調 $75
美味程度：🌕🌕🌕🌗🌑
💡補充💡我們選擇了少冰，無法調甜度，裡面加了兩顆新鮮紐西蘭奇異果🥝與加兩瓶多多，稍微可以吃到些許的果粒，整體口感喝起來蠻清爽的，帶點微酸！
希望特調 $70
美味程度：🌕🌕🌕🌗🌑
💡補充💡也是無法調整甜度的飲品喔！由高大鮮乳、格林與蜂蜜做搭配，甜度適中👌🏻👌🏻👌🏻格林為來自石蓮花發酵的乳酸菌，具有膳食纖維，可以促進腸胃蠕動！就是照片圖中綠色的部分！喝起來就是多多牛奶加蜂蜜🍯
蜂蜜金萱拿鐵 $60
美味程度：🌕🌕🌗🌑🌑
💡補充💡喝起來茶味跟奶味不明顯，我們選擇的是少糖少冰，蜂蜜香勝過茶味與奶味，整體喝起來比較像蜂蜜水～比較可惜，期待更多茶香與奶味的奶茶🤤
整體
環境衛生：外帶
服務態度：🌕🌕🌕🌕🌑
再訪意願：🌕🌕🌑🌑🌑
🗺新北市土城區裕生路16號
🚇捷運海山站3號出口
☎(02)2260-2565
⏰10:00-22:30
🍽2019.06.05到訪
💡補充💡店家使用新鮮水果與純蜂蜜！所有加上鮮乳的部分全都是使用了高大鮮乳🥛蠻真材實料的喔👍🏻
#4foodie #4foodie新北 #海山美食 #newtaipeicity #新北美食 #大諾亞飲品 #新北飲料 #4foodie海山站 #4foodieinnewtaipei #4foodieforfoodie
©️版權所有，不得轉載copyrights reserved","土城,海山"
454,https://www.instagram.com/p/ByhsciUnsIB/,"📍Taipei, Taiwan
立頓茶佐茶 / 以下餐點及價位
立頓茶佐茶
美味程度：🌕🌕🌕🌕🌗
💡補充💡一般來說我不太喝便利商店的茶品，但他們的立頓茶佐茶真的蠻不錯的，尤其冰冰喝真的很讚，是無糖的紅茶，融合台灣蜜香紅茶和斯里蘭卡紅茶，清香中帶有茶的濃郁感，並且沒有苦澀的口感。
天生佐配 你是我的小蘋果 / $只送不賣
美味程度：🌕🌕🌕🌕🌑
💡補充💡玩配對遊戲即可獲得。外面是白巧克力片，再來白色部分是薄荷檸檬甘納許，內餡是青蘋果凍和草莓醬，底下是一層薄薄的跳跳糖脆餅，跳跳糖脆餅和底部有點太黏在一起有點難食用，但是口感蠻特別的，真的會在口中跳跳跳！薄荷檸檬口味的甘納許多了清涼感，不膩口，配上酸酸甜甜內餡非常合拍！
稻町森+立頓茶佐茶 / $100
美味程度：🌕🌕🌕🌗🌑
💡補充💡超濃厚的焙茶茶香，裡面是紅心芭樂內餡，層次感比起其他款較一般，但是味道上依舊非常出色，紅心芭樂算是蠻難入甜點的一個食材，但他算表現的蠻不錯的，甜度自然，但整體來說以焙茶為主角，個人很喜歡。
Mr.White+立頓茶佐茶 / $100
美味程度：🌕🌕🌕🌕🌑
💡補充💡裡面內餡是蘋果泥，吃的到果肉，增添口感，伯爵茶慕絲味道濃厚，並還帶有檸檬酸感，層次感豐富，而且搭配起來完全不違和，讓人驚艷，紅茶蛋糕體口感濕潤不會乾！
紅與白的小秘密+立頓茶佐茶 / $100
美味程度：🌕🌕🌕🌗🌑
💡補充💡是玫瑰甘納許口味，不會太甜，玫瑰味香氣十足。
整體：
環境衛生：🌕🌕🌕🌕🌑
服務態度：🌕🌕🌕🌗🌑
再訪意願：🌕🌕🌕🌗🌑
🗺台北市信義區松高路16號(微風松高-松高路廣場)
🚇捷運市政府站3號出口
⏰週二至週五16：00開始 週六週日14：00開始 週一公休 快閃時間至2019/06/30為止
🍽2019.06.09到訪用餐
💡補充💡甜點是和知名甜點店稻町森聯名，果然有在水準之上，而且茶加上甜點才$100，真的是蠻便宜的，尤其還是平常要價不菲的法式甜點。有四個小包廂用餐區，佈置造景都不一樣，每間都超可愛！還有一個很美的鞦韆拍照打卡區，當天去超多人在排隊拍照，快閃店只到這個月底，大家可以把握機會前往。
#4foodie #4foodie市政府站 #台北美食 #立頓茶佐茶 #市政府美食 #立頓 #立頓茶佐茶快閃店 #天生佐配
©版權所有，不得轉載copyrights reserved space",市政府
455,https://www.instagram.com/p/ByWquovHsvr/,"📍New Taipei, Taiwan
肉你好鍋物專賣店 / 十人屠龍餐 / $9999
美味程度：🌕🌕🌕🌕🌗
環境衛生：🌕🌕🌕🌕🌕
服務態度：🌕🌕🌕🌕🌑
再訪意願：🌕🌕🌕🌗🌑
🗺新北市蘆洲區三民路291-1號
🚇捷運蘆洲站1號出口
☎(02)2282-0808
⏰11:30-15:00 17:30-22:30
🍽2019.05.17到訪用餐
💡補充💡十人屠龍餐包含20隻龍蝦🦞小龍蝦、白蝦、生態蝦、天使紅蝦、里肌牛50oz.梅花豬50oz.雪花牛50oz、副餐與菜盤10份！這個海鮮真的太猛了😂😂😂第一次看到這樣份量的海鮮擺上桌！剝蝦剝到手軟⋯⋯海鮮肉質也沒有因為量大而不重質，龍蝦肉依然彈牙，牛肉豬肉的部分也是不會太老太柴！我們這次選擇麻辣鍋湯底🌶可以免費加鴨血豆腐一次！湯底味道很濃郁，而且不會太辣，個人蠻能接受的！還有牛奶鍋，湯頭很濃郁！但不會太鹹👍🏻除了鍋物之外餐廳內還有自助式的飲料、冰淇淋，另外還有一間哺乳室供媽媽哺乳或是幫嬰兒換尿布，真的很貼心💕
#4foodie #4foodie新北 #蘆洲美食 #newtaipeicity #新北美食 #新北火鍋 #4foodie蘆洲站 # #4foodieinnewtaipei #4foodieforfoodie
©️版權所有，不得轉載copyrights reserved",蘆洲
456,https://www.instagram.com/p/BySK0OCnkyK/,"📍Taipei, Taiwan
新村站著吃烤肉 / 正宗鐵桶烤肉 / $390一份(6oz)
美味程度：🌕🌕🌕🌕🌗
環境衛生：🌕🌕🌕🌕🌗
服務態度：🌕🌕🌕🌕🌑
再訪意願：🌕🌕🌕🌕🌕
🗺台北市信義區忠孝東路五段159號
🚇捷運市政府站4號出口
☎️(02)2766-5258
⏰11:30-2:00
🍽2019.06.04到訪用餐
💡補充💡這就是在韓國新村非常有名的站著吃烤肉！之前去韓國就排隊吃過！整個很驚艷💕現在竟然可以在台北吃到真的太幸福了😭😭😭台北店使用了澳洲牛橫隔膜的部分，與韓國本店一樣！牛肉一份6oz,肉經過醃製，口味吃起來鹹甜鹹甜！醬汁的部分有兩種醬料😋一種是放上烤爐加熱的蒜頭烤肉醬，一種是常溫沾醬！蒜頭醬口味偏重，有明顯的蒜味跟黑胡椒味🤤建議可以搭配白飯一起吃超下飯😊😊😊與韓國本店不一樣的是，台北店一進來有個開放式的小菜空間～可以自行挑選採購想要的小菜，有黑豆、白飯、泡菜、醃蘿蔔與海苔等等！店家不收服務費，也不接受電話訂位🙅🏻‍♀️🙅🏻‍♂️顧客至現場掃描QR code並填寫基本資料後即可先行離開，時間到將有自動語音致電顧客回現場排隊入店～站著吃的時間不會拉得太長，即使排隊也不會等太久！
#4foodie #4foodie市政府站 #新村站著吃烤肉 #台北燒肉 #台北美食 #信義區美食 #taipei #4foodie燒烤 #信義美食 #台北韓式燒烤 #站著吃烤肉 #연남석식당
©版權所有，不得轉載copyrights reserved",市政府
457,https://www.instagram.com/p/ByH3n_xH7qW/,"📍Tsim Sha Tsui, Hong Kong
唐宮小聚 / 以下餐點及價位
紫蓉豬豬 / $23
美味程度：🌕🌕🌕🌕🌑
💡補充💡裡面包的是紫色的蕃薯流沙餡🍠個人覺得因為內餡是偏水一點不會過度稠，對我來說不會太甜👌🏻
黑金流沙 / $49
美味程度：🌕🌕🌕🌕🌑
💡補充💡覺得外觀超有質感超美🥺💗味道吃起來就想一班的奶黃包，和上面那隻豬一樣內餡也是偏水！不知道為什麼在網路上看到還有人可以自己拿金色的毛筆寫字下次去想尋找🕵🏻‍♀️
火焰菠蘿 / $119
美味程度：🌕🌕🌕🌗🌑
💡補充💡店員就在你面前點火燒鳳梨蠻特別的🍍🔥裡面是鳳梨和牛肉，牛肉的部分肉質還算不錯頗軟嫩，調味有點像新加坡叻沙的味道，有點小辣要注意⚠️
炒蝦腸粉 / $79
美味程度：🌕🌕🌕🌕🌗
💡補充💡這次的香港旅徹底愛上腸粉🥰口感好軟好Ｑ停不下來！還有這道菜的炒蝦特別好吃推薦推薦🦐
蟹粉麻球 / $89
美味程度：🌕🌕🌕🌕🌑
💡補充💡這家餐廳可能有做獨特的改編朋友說和在一般外面吃的長得不太ㄧ樣！麻球裡面包的是螃蟹的流沙內餡，鹹中又帶有點甜味，我個人蠻喜歡的🦀
冰鎮咕嚕 / $99
美味程度：🌕🌕🌕🌗🌑
💡補充💡看菜名不太知道是什麼但簡單來說就是加了冰塊的糖醋排骨😂個人覺得還是熱的好一些🤫
脆蝦雲吞 / $39
美味程度：🌕🌕🌕🌑🌑
白玉王鴿 / $33
💡補充💡對不起我實在不太敢吃所以沒有評分🙇🏻‍♀️🙇🏻‍♀️🙇🏻‍♀️依據朋友的感想來說味道非常不錯很好吃，只是這家的白玉王鴿有點小能吃的肉有點少😂
整體：
環境衛生：🌕🌕🌕🌕🌑
服務態度：🌕🌕🌕🌗🌑
再訪意願：🌕🌕🌕🌗🌑
🗺尖沙咀廣東道30號新港中心3樓303號舖
🚇尖沙咀站
⏰11:45〜15:00 / 17:45〜22:00
🍽2019.05.13到訪用餐
💡補充💡查了一下這家店在台北好像也有分店叫做唐點小聚，菜單跟香港的好像有點不太ㄧ樣，有興趣的人可以嚐嚐看😋👍🏻
#4foodie #4foodieinhongkong #香港 #尖沙咀 #唐宮小聚 #飲茶 #香港旅遊 #香港美食 ©版權所有，不得轉載copyrights reserved space",
458,https://www.instagram.com/p/ByEpE3snwde/,"📍Hsinchu, Taiwan
竹美私房料理 / 以下餐點及價位
北京烤鴨三吃 $1480
美味程度：🌕🌕🌕🌕🌕
💡補充💡我們選擇了烤鴨片皮、乾隆生菜包跟+$100升級的點芋頭米粉鴨湯🤤🤤🤤鴨肉多汁鴨皮脆又香，港式片鴨不會將皮肉分離，搭配口感類似饅頭皮的外層、小黃瓜、蒜苗一起吃，真的很過癮，其實一整隻烤鴨二吃或三吃都蠻飽的，我們8人吃真的吃蠻飽的🤩🤩🤩烤鴨真的建議提前預訂喔🤤🤤🤤這次升級的芋頭米粉鴨湯真的也好讚😭湯頭濃郁！芋頭分量多又大塊，整個吃得很過癮！
泰式檸檬石斑魚 $500
美味程度：🌕🌕🌕🌕🌕
💡補充💡帶點泰式風味，酸酸辣辣，肉質軟嫩讚
香酥椒麻雞 $260
美味程度：🌕🌕🌕🌕🌑
💡補充💡雞皮炸得酥脆，雞肉紮實，口味清淡，感覺可以再更酸更辣😈
翠綠火腿燒賣 $88
美味程度：🌕🌕🌕🌕🌑
💡補充💡口感Q彈，吃得到滿滿的料！
五香芋頭糕 $58
美味程度：🌕🌕🌕🌕🌑
💡補充💡芋頭糕蠻大一塊，裡面也是芋頭滿滿🥰🥰🥰
芋泥香酥卷 $98
美味程度：🌕🌕🌕🌕🌕
💡補充💡外皮鋪滿芝麻，裡面芋泥不會很甜，算是很綿密🤤
葡式嫩蛋塔 $88
美味程度：🌕🌕🌕🌕🌕
💡補充💡最愛葡式蛋塔❤️❤️❤️塔皮烤得非常酥！蛋塔也不會太死甜！個人非常喜歡💕一份要等30分鐘喔，建議先點～
蜜汁叉燒酥 $88
美味程度：🌕🌕🌕🌕🌕
💡補充💡叉燒酥的酥皮層次分明！裡面叉燒口味帶點微甜，是這次我最喜歡的點心！！！也一樣需要30分鐘烤，必點👍🏻👍🏻👍🏻
特色流沙包 $98
美味程度：🌕🌕🌕🌕🌑
💡補充💡鹹甜鹹甜的蛋黃內餡，經典的港點😋😋😋
整體
環境衛生：🌕🌕🌕🌕🌑
服務態度：🌕🌕🌕🌕🌑
再訪意願：🌕🌕🌕🌕🌕
🗺新竹市關新路160號
☎️(03)6661157
⏰11:00-21:00
🍽2019.05.16到訪用餐
💡補充💡第三訪了！每次在新竹跟家人聚餐的首選餐廳😘😘😘烤鴨必點，一定要記得預訂！重點來了❗️❗️❗️❗️❗️老闆說如果用餐秀出是我們的粉絲，老闆會送一人一顆流沙包😂😂謝謝老闆～
#4foodie #4foodie新竹#4foodieinhsinchu #新竹美食 #竹美私房料理 #烤鴨 #新竹烤鴨 #4foodie烤鴨 #台灣烤鴨 #台灣美食 ©版權所有，不得轉載copyrights reserved",
459,https://www.instagram.com/p/Bx_fU-Qn-IU/,"📍Taipei, Taiwan
八棟圓仔湯 / 以下餐點及價位
酒釀甜蛋湯+花生圓 $90
美味程度：🌕🌕🌕🌕🌑
💡補充💡酒釀湯頭酒味很重，湯圓花生餡蠻甜，餡料很多很滿👍🏻整體不會太甜，愛酒釀的會很愛，不愛的建議別點，酒香氣很濃喔～～
油條花生湯 $65
美味程度：🌕🌕🌕🌕🌕
💡補充💡我很愛這個😭👍🏻❤️❤️❤️油條很脆，花生湯燉煮的很爛，花生蠻多的，香氣十足！非常古早味！推！
整體
環境衛生：🌕🌕🌕🌑🌑
服務態度：🌕🌕🌕🌑🌑
再訪意願：🌕🌕🌕🌕🌕
🗺台北市中正區中華路二段309巷20號
🚇捷運龍山寺站
☎(02)2332-9617
⏰15:00-00:00
🍽2019.05.03到訪用餐
#4foodie #4foodie龍山寺站 #台北美食 #南機場美食 #南機場夜市美食 #南機場夜市 #台北小吃 #八棟圓仔湯 #台灣湯圓 #夜市美食 #花生湯 #夜市小吃 #taipei #台灣小吃 #4foodie小吃 #台湾グルメ #taipeifood #taipeitravel #taiwanfood #taiwanesefood
©️版權所有，不得轉載copyrights reserved",龍山寺
460,https://www.instagram.com/p/Bx155SAniij/,"📍️Tokyo, Japan
T’s cafe / 明太子クリームパスタ/ ¥1200 (drink set)
美味程度(おいしさ)：🌕️🌕️🌕️🌗🌑
環境衛生(店内環境)：🌕🌕🌕🌕🌗
服務態度(サービス度)：🌕🌕🌕🌕🌕
再訪意願(リピート率)：🌕🌕🌕🌑🌑
🗺山梨県南都留郡富士河口湖大石1477-1 富士大石ハナテラス E棟
🚇河口湖巴士Red line 自然生活館站
☎0555-25-7055
⏰10:00～18:00
🍽2019.05.16 到訪用餐
💡補充💡這是明太子奶油義大利麵！麵的部分很入味帶一點小辣，但我覺得我加太多起司粉把辣味都蓋住了🤭旁邊的香蕉牛奶很好喝🍌🥛沒有添加其他東西味道就是天然打出來的那種👍🏻這家餐廳位於河口湖的大石公園附近的富山大石ハナテラス裡面，是一個有咖啡廳和雜貨店的花園🌸如果天氣好的話走出去幾步就可以看到富士山了哦🗻
#4foodie #4foodieinjapan #yamanashi #kawaguchiko #japan #日本 #山梨 #河口湖 #明太子 #義大利麵 #富士大石ハナテラス #グルメ #日本美食
©版權所有，不得轉載copyrights reserved",
461,https://www.instagram.com/p/BxzWClhHAo2/,"📍Po Lam, Hong Kong
利強記北角雞蛋仔 / 雞蛋仔 / $19
美味程度：🌕🌕🌕🌗🌑
環境衛生：外帶
服務態度：外帶
再訪意願：🌕🌕🌕🌑🌑
🗺將軍澳港鐵寶琳站1樓11號舖
🚇寶琳站
⏰11:00〜21:00
🍽2019.05.12到訪用餐
💡補充💡其實是第一次吃雞蛋仔所以無法跟其他店比較，不過我頗喜歡它的口感😂又軟又帶點脆停不下來🤪不過味道比我想像中的還要淡一些🤔趁熱比較好吃！不過朋友說跟其他店比起來這家價錢偏貴！
#4foodie #4foodieinhongkong #香港 #寶琳 #利強記北角雞蛋仔 #雞蛋仔 #香港旅遊 #香港美食 ©版權所有，不得轉載copyrights reserved space",
462,https://www.instagram.com/p/BxysxDWnEl8/,"📍Taipei, Taiwan
Boka / 以下餐點及價位
抹茶圓圓$90
美味程度：🌕🌕🌕🌕🌑
💡補充💡超可愛的抹茶蛋糕🥰🥰🥰抹茶控必吃🍵有附抹茶鮮奶油淋醬加棉花糖$40～蛋糕體沒有想像中甜膩，搭配抹茶醬苦苦的中和甜味👍🏻
玫藍鮮花花禮 $1980
美味程度：🌕🌕🌕🌕🌗
💡補充💡最愛的玫藍蛋糕！這次母親節就是吃這款🌷🌷🌷提前三天就可以囉～鮮花的部分會以當天採買到的新鮮花卉為主沒有辦法指定花款，但是可以給跟店家討論色系～想要的色系會盡量幫客人搭！真的是很貼心的服務！蛋糕一上媽媽們都超愛(灬ºωº灬)♡
芒果寶盒$300
美味程度：🌕🌕🌕🌕🌑
💡補充💡使用北海道進口高梨鮮奶油、蜂蜜海綿蛋糕、枋山愛文芒果與義式奶酪！芒果量很多！底下鮮奶油也不會甜膩👍🏻芒果季節必吃🥭
伯爵小盒子$140
美味程度：🌕🌕🌕🌕🌑
💡補充💡伯爵戚風蛋糕搭配伯爵鮮奶油與黑糖寒天晶球，伯爵香氣十足！蛋糕體鬆軟🍰
芝麻小盒子$150
美味程度：🌕🌕🌕🌕🌑
💡補充💡由芝麻戚風蛋糕當做基底搭配麻吉、北海道進口高梨鮮奶油與肉鬆！！！超特別！本來想說不是很看好！但肉鬆跟芝麻搭起來完全不違和(❁´ω`❁)個人蠻推薦的特色甜點💕
整體
環境衛生：外帶
服務態度：外帶
再訪意願：🌕🌕🌕🌕🌕
🗺台北市松山區新中街4巷3號
☎️(02)2761-9008
⏰12:30-19:00 週三公休
🍽2019.05.12到訪用餐
#4foodie #4foodie民生社區 #boka #民生社區美食 #4foodieforfoodie #民生社區甜點 #4foodieintaipei #4foodie甜點
©版權所有，不得轉載copyrights reserved",松山
463,https://www.instagram.com/p/BxwCvYRnknA/,"📍Taipei, Taiwan
Milch由布院 / 手匠半熟布丁 /$80元/個 $450元/6入
美味程度：🌕🌕🌕🌕🌗
環境衛生：外帶
服務態度：🌕🌕🌕🌕🌑
再訪意願：🌕🌕🌕🌕🌕
🗺新光三越站前店1樓(台北市中正區忠孝西路一段66號)
🚇捷運台北車站站3號出口
☎2382-1681
⏰11:00-21:30
🍽2019.05.10到訪用餐
💡補充💡之前介紹過原味的起司蛋糕跟抹茶蛋糕了💕💕💕這次吃到的是新品！手匠半熟布丁🍮之前去九州別府玩的時候就有去過由布院朝聖，當時就有吃到半熟布丁，這次終於在台北店也吃得到了🤤布丁口感綿密滑順，帶點香草微香，底下還有微苦的焦糖，分開吃或拌在一起吃都很美味👍🏻新品手匠半熟布丁5/24才正式開賣❗️❗️❗️大家要注意時間不要撲空喔٩(˃̶͈̀௰˂̶͈́)و
#4foodie #4foodie台北車站 #台北美食 #Milch由布院 #milchtaiwan #milch #台北車站美食 #台北甜點 #由布院台灣 #4foodieintaipei #4foodieforfoodie #milchtaiwan
©️版權所有，不得轉載copyrights reserved",台北車站
464,https://www.instagram.com/p/Bxq39XGH9SG/,"📍Taipei, Taiwan
VCE南加州餐飲生活概念店 / 以下餐點及價位
櫛瓜麵 $380
美味程度：🌕🌕🌕🌗🌑
💡補充💡櫛瓜製成的偽麵條、澳洲草飼牛肉醬、布拉塔起司。終於吃到我一直想嘗試的櫛瓜麵，完全無澱粉無負擔，把櫛瓜刨成麵條狀，吃起來沒有明顯的菜味，帶點為脆口感，整體口感真的很像一般麵條！肉醬配上起司吃起來算是很中規中矩的經典義大利麵味道，小孩子會喜歡那種！但吃起來有點單調就是了配料沒什麼😂
肌肉海灘組合 $330
美味程度：🌕🌕🌕🌗🌑
💡補充💡真空低溫烹調雞胸肉、美式炒蛋、酪梨、水果優格杯、英式馬芬。雞胸肉處理的口感很特別，非常彈口不乾柴，炒蛋奶香味比較一般，沒有特別香，馬芬不會太乾，配著料吃很有飽足感！
整體：
環境衛生：🌕🌕🌕🌗🌑
服務態度：🌕🌕🌗🌑🌑
再訪意願：🌕🌕🌕🌗🌑
🗺台北市南京西路15號7F (新光三越台北南西店三館)
🚇捷運中山站1號出口(4號最近，但在施工)
☎️(02)2567-9420
⏰11：00-21：30 週五週11:00-22:00
🍽2019.05.15到訪用餐
💡補充💡沒有服務費，採自助式，不限時。這家菜單蠻適合健身或體重管理者來吃唷！但可惜的是餐點種類沒有到很多～
#4foodie #4foodie中山站 #台北美食 #中山美食 #中山站美食 #taipei ©版權所有，不得轉載copyrights reserved space",中山
465,https://www.instagram.com/p/BxodyEondcr/,"📍Central, Hong Kong
蘭芳園 / 以下餐點及價位
熱辣辣豬扒包 $27
美味程度：🌕🌕🌕🌕🌑
絲襪奶茶 $24(凍飲)
美味程度：🌕🌕🌕🌕🌑
整體：
環境衛生：🌕🌕🌕🌑🌑
服務態度：🌕🌕🌕🌗🌑
再訪意願：🌕🌕🌕🌕🌑
🗺上環干諾道中168-200號信德中心3樓304D
🚇中環站
☎️2544-3895
⏰7:00〜18:00(週日公休)
🍽2019.05.13到訪用餐
💡補充💡其實豬扒包裡面的料很簡單但不知道為何感受到香港的東西都好好吃😂👍🏻和漢堡很像裡面有牛油，豬排和番茄！絲襪奶茶的甜度也剛剛好茶味香😚這家店似乎是被雜誌認定為全港十大茶餐廳！這次點的都是這家的招牌菜單😋因為店內蠻小的所以有很大的機率會跟不認識的人共桌哦！笑
#4foodie #4foodieinhongkong #香港 #中環 #蘭芳園 #豬扒包 #絲襪奶茶 #香港旅遊 #香港美食 ©版權所有，不得轉載copyrights reserved space",
466,https://www.instagram.com/p/BxjKL8GHlVu/,"感謝 @haohao666527 的分享🙏🏻
🔹標記 #4foodieforfoodie 就有機會讓我們分享你的文章哦🔹
📍Taipei, Taiwan
SOSO Cafe & Mart / 以下餐點及價位
雞蛋糕(6個) / $60
美味程度：🌕🌕🌕🌕🌗
冬瓜檸檬 / $80
美味程度：🌕🌕🌕🌕🌗
野香雲霧青茶 / $70
美味程度：🌕🌕🌕🌕🌗
整體
環境衛生：🌕🌕🌕🌕🌗
服務態度：🌕🌕🌕🌕🌕
再訪意願：🌕🌕🌕🌕🌗
🗺‪台北市士林區中山北路六段47號‬
🚇捷運芝山站2號出口
⏰‪10:00-20:00‬（週ㄧ公休）
💡補充💡咖啡廳裡賣的雞蛋糕😂放在蒸龍中很討喜可愛！天啊～雞蛋糕扎實好吃 畫著笑臉 看了心情很好(吃下去都開心😂)
#4foodie #4foodiein台北 #台北美食 #台灣美食 #平價美食 #雞蛋糕 #SOSOcafeandmart #咖啡廳 ©版權所有，不得轉載copyrights reserved","中山,芝山,士林"
467,https://www.instagram.com/p/BxhPCsCnwZh/,"📍Taichung, Taiwan
港動吃鍋 / 以下餐點及價位
西寧酸辣鍋 $330
美味程度：🌕🌕🌕🌕🌑
💡補充💡我們加了$120升級成沙朗牛🐂酸辣鍋的湯底很清甜，酸辣得很開胃，特別令人驚艷的是蔬菜盤，竟然有一隻小龍蝦🦞算是很有誠意！鍋底已經滿夠味，不過店家還會提供花生粉與香菜搭配湯一起喝！整體搭起來還不錯👍🏻
剝皮辣椒雞鍋 $360
美味程度：🌕🌕🌕🌑🌑
💡補充💡除了辣椒雞還加了$120西班牙松阪豬🐷剝皮辣椒雞湯湯底稍微淡了一些，雞肉與烏骨雞肉質偏柴也是蠻可惜的！不過松阪豬的部分份量蠻多！而且片片都Q彈👍🏻👍🏻👍🏻店家還會附上胡椒粉可以依自己喜好添加～
港動2號 $300
美味程度：🌕🌕🌕🌕🌑
💡補充💡內容包含紅蝦、草蝦、淡菜、蛤蜊、軟絲與花蟹！份量很夠！海鮮也都蠻新鮮的，以300元來說真的蠻划算的唷💕
小港包 $80 (6顆)
美味程度：🌕🌕🌕🌗🌑
💡補充💡小港包是炸過的小籠包！內餡很多汁～胡椒味蠻重的，旁邊還有醬汁做搭配🥟
七喜乃 $40
美味程度：🌕🌕🌕🌗🌑
💡補充💡雪碧加牛奶🥛蠻酷的口味，有氣泡感牛奶的概念！
早安乃鐵 $40
美味程度：🌕🌕🌕🌑🌑
💡補充💡我們點了微糖，整體喝起來有點淡，茶味奶味不明顯，不過飲料還用手搖杯的方式呈現，真的滿用心的👌🏻👌🏻👌🏻
整體
環境衛生：🌕🌕🌕🌕🌑
服務態度：🌕🌕🌕🌕🌑
再訪意願：🌕🌕🌕🌕🌑
🗺台中市西屯區河南路三段120號（老虎城2F）
☎(04)3606-2519
⏰11:00-22:00
🍽2019.05.10到訪用餐
💡補充💡店家的裝潢真的超好拍照，很港式風情，我個人蠻喜歡，店內還有很多小巧思，例如濕紙巾😂大家可以自己發掘小驚喜！
#4foodie #4foodie台中 #港動吃鍋 #taichung #台中美食 #台中午餐 #台中晚餐 #台中火鍋 #4foodieintaichung #4foodieforfoodie
©️版權所有，不得轉載copyrights reserved",
